2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=BID, originalAmount=0.00022000, instrument=BTC/USDT, price=56849.99000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508363', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=BID, originalAmount=0.00022000, instrument=BTC/USDT, price=56849.99000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508364', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=BID, originalAmount=0.00022000, instrument=BTC/USDT, price=56849.99000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508365', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00035000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508366', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.09354000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508367', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508368', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.07730000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508369', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508370', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.16007000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508371', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508372', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508373', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508374', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00010000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508375', makerOrderId='0', takerOrderId='0'}
2024-07-07 22:47:35 INFO  WebSocketBinanceChange:39 - Trade{type=ASK, originalAmount=0.00092000, instrument=BTC/USDT, price=56850.00000000, timestamp=Sun Jul 07 22:47:34 NOVT 2024, id='3669508376', makerOrderId='0', takerOrderId='0'}
